timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649941684648,348,Step4/check-191,200,OK,Purchase and to delete from cart 4-5,text,true,,593,471,10,13,https://api.demoblaze.com/check,348,0,0
1649941684670,350,Step4/view-192,200,OK,Purchase and to delete from cart 4-4,text,true,,769,452,10,13,https://api.demoblaze.com/view,348,0,0
1649941684693,380,Step4/view-192,200,OK,Purchase and to delete from cart 4-3,text,true,,659,452,10,13,https://api.demoblaze.com/view,375,0,0
1649941684730,355,Step4/check-171,200,OK,Purchase and to delete from cart 4-9,text,true,,600,471,10,13,https://api.demoblaze.com/check,354,0,0
1649941684772,333,Step4/check-191,200,OK,Purchase and to delete from cart 4-6,text,true,,543,471,10,13,https://api.demoblaze.com/check,330,0,0
1649941684851,266,Step4/check-191,200,OK,Purchase and to delete from cart 4-8,text,true,,638,471,10,13,https://api.demoblaze.com/check,264,0,0
1649941684872,313,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-1,text,true,,307,544,10,14,https://api.demoblaze.com/addtocart,313,0,0
1649941684923,311,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-10,text,true,,1432,461,10,13,https://api.demoblaze.com/bycat,307,0,0
1649941684941,326,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-2,text,true,,307,544,10,13,https://api.demoblaze.com/addtocart,326,0,0
1649941684978,314,Step4/view-192,200,OK,Purchase and to delete from cart 4-7,text,true,,746,452,10,13,https://api.demoblaze.com/view,313,0,0
1649941684996,373,Step4/view-192,200,OK,Purchase and to delete from cart 4-5,text,true,,703,452,10,13,https://api.demoblaze.com/view,371,0,0
1649941685073,332,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-3,text,true,,307,544,10,13,https://api.demoblaze.com/addtocart,332,0,0
1649941685105,319,Step4/view-192,200,OK,Purchase and to delete from cart 4-6,text,true,,823,452,10,13,https://api.demoblaze.com/view,317,0,0
1649941685085,367,Step4/bycat-173,200,OK,Purchase and to delete from cart 4-9,text,true,,1423,461,10,13,https://api.demoblaze.com/bycat,363,0,0
1649941685117,353,Step4/view-192,200,OK,Purchase and to delete from cart 4-8,text,true,,671,452,10,13,https://api.demoblaze.com/view,350,0,0
1649941685186,293,Step4/check-199,200,OK,Purchase and to delete from cart 4-1,text,true,,614,471,10,13,https://api.demoblaze.com/check,293,0,0
1649941685234,274,Step4/check-191,200,OK,Purchase and to delete from cart 4-10,text,true,,522,471,10,14,https://api.demoblaze.com/check,273,0,0
1649941685020,532,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-4,text,true,,307,544,10,14,https://api.demoblaze.com/addtocart,532,0,0
1649941685267,305,Step4/check-199,200,OK,Purchase and to delete from cart 4-2,text,true,,735,471,10,14,https://api.demoblaze.com/check,302,0,0
1649941685292,315,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-7,text,true,,307,544,10,14,https://api.demoblaze.com/addtocart,315,0,0
1649941685369,291,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-5,text,true,,307,544,10,13,https://api.demoblaze.com/addtocart,291,0,0
1649941685405,283,Step4/check-199,200,OK,Purchase and to delete from cart 4-3,text,true,,736,471,10,13,https://api.demoblaze.com/check,280,0,0
1649941685424,300,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-6,text,true,,307,544,10,13,https://api.demoblaze.com/addtocart,300,0,0
1649941685453,286,Step4/check-191,200,OK,Purchase and to delete from cart 4-9,text,true,,541,471,10,13,https://api.demoblaze.com/check,284,0,0
1649941685470,311,Step4/addtocart-195,200,OK,Purchase and to delete from cart 4-8,text,true,,307,544,10,13,https://api.demoblaze.com/addtocart,311,0,0
1649941685479,350,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-1,text,true,,882,460,10,13,https://api.demoblaze.com/bycat,348,0,0
1649941685508,329,Step4/view-192,200,OK,Purchase and to delete from cart 4-10,text,true,,836,452,10,13,https://api.demoblaze.com/view,328,0,0
1649941685552,306,Step4/check-199,200,OK,Purchase and to delete from cart 4-4,text,true,,679,471,10,13,https://api.demoblaze.com/check,304,0,0
1649941685572,315,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-2,text,true,,808,460,10,13,https://api.demoblaze.com/bycat,312,0,0
1649941685607,310,Step4/check-199,200,OK,Purchase and to delete from cart 4-7,text,true,,588,471,10,12,https://api.demoblaze.com/check,306,0,0
1649941685660,271,Step4/check-199,200,OK,Purchase and to delete from cart 4-5,text,true,,650,471,10,12,https://api.demoblaze.com/check,270,0,0
1649941685688,277,Step4/bycat-201,200,OK,Purchase and to delete from cart 4-3,text,true,,911,460,10,12,https://api.demoblaze.com/bycat,272,0,0
1649941685724,316,Step4/check-199,200,OK,Purchase and to delete from cart 4-6,text,true,,640,471,10,12,https://api.demoblaze.com/check,309,0,0
1649941685739,308,Step4/view-192,200,OK,Purchase and to delete from cart 4-9,text,true,,716,452,10,12,https://api.demoblaze.com/view,307,0,0
1649941685782,279,Step4/check-199,200,OK,Purchase and to delete from cart 4-8,text,true,,726,471,10,12,https://api.demoblaze.com/check,277,0,0
